"IATA_CODE","AIRPORT","CITY","STATE","COUNTRY","LATITUDE_ARRIVAL","LONGITUDE_ARRIVAL","IATA_CODE.y","LATITUDE_ORIGIN","LONGITUDE_ORIGIN"
"PIH","Pocatello Regional Airport","Pocatello","ID","USA",42.91131,-112.59586,"SLC",40.78839,-111.97777
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"JFK",40.63975,-73.77893
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"ORD",41.9796,-87.90446
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"BOS",42.36435,-71.00518
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"TPA",27.97547,-82.53325
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"HOU",29.64542,-95.27889
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"IAH",29.98047,-95.33972
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"LAX",33.94254,-118.40807
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"FLL",26.07258,-80.15275
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"DFW",32.89595,-97.0372
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"LGA",40.77724,-73.87261
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"PBI",26.68316,-80.09559
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"SFO",37.619,-122.37484
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"LAS",36.08036,-115.15233
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"DAL",32.84711,-96.85177
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"MSP",44.88055,-93.21692
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"EWR",40.6925,-74.16866
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"IAD",38.94453,-77.45581
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"DEN",39.85841,-104.667
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"BWI",39.1754,-76.6682
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"PHL",39.87195,-75.24114
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"RSW",26.53617,-81.75517
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"PHX",33.43417,-112.00806
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"MDW",41.78598,-87.75242
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"ATL",33.64044,-84.42694
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"CVG",39.04614,-84.66217
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"CLT",35.21401,-80.94313
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"DCA",38.85208,-77.03772
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"MCO",28.42889,-81.31603
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"BNA",36.12448,-86.67818
"PIT","Pittsburgh International Airport","Pittsburgh","PA","USA",40.49147,-80.23287,"DTW",42.21206,-83.34884
"PLN","Pellston Regional Airport of Emmet County","Pellston","MI","USA",45.57093,-84.79672,"DTW",42.21206,-83.34884
"PNS","Pensacola International Airport (Pensacola Gulf Coast Regional Airport)","Pensacola","FL","USA",30.47331,-87.18744,"DFW",32.89595,-97.0372
"PNS","Pensacola International Airport (Pensacola Gulf Coast Regional Airport)","Pensacola","FL","USA",30.47331,-87.18744,"HOU",29.64542,-95.27889
"PNS","Pensacola International Airport (Pensacola Gulf Coast Regional Airport)","Pensacola","FL","USA",30.47331,-87.18744,"DCA",38.85208,-77.03772
"PNS","Pensacola International Airport (Pensacola Gulf Coast Regional Airport)","Pensacola","FL","USA",30.47331,-87.18744,"ORD",41.9796,-87.90446
"PNS","Pensacola International Airport (Pensacola Gulf Coast Regional Airport)","Pensacola","FL","USA",30.47331,-87.18744,"ATL",33.64044,-84.42694
"PNS","Pensacola International Airport (Pensacola Gulf Coast Regional Airport)","Pensacola","FL","USA",30.47331,-87.18744,"MIA",25.79325,-80.29056
"PNS","Pensacola International Airport (Pensacola Gulf Coast Regional Airport)","Pensacola","FL","USA",30.47331,-87.18744,"IAH",29.98047,-95.33972
"PNS","Pensacola International Airport (Pensacola Gulf Coast Regional Airport)","Pensacola","FL","USA",30.47331,-87.18744,"BNA",36.12448,-86.67818
"PNS","Pensacola International Airport (Pensacola Gulf Coast Regional Airport)","Pensacola","FL","USA",30.47331,-87.18744,"MDW",41.78598,-87.75242
"PPG","Pago Pago International Airport (Tafuna Airport)","Pago Pago","AS","USA",14.33102,-170.71053,"HNL",21.31869,-157.92241
"PSC","Tri-Cities Airport","Pasco","WA","USA",46.26468,-119.11903,"MSP",44.88055,-93.21692
"PSC","Tri-Cities Airport","Pasco","WA","USA",46.26468,-119.11903,"DEN",39.85841,-104.667
"PSC","Tri-Cities Airport","Pasco","WA","USA",46.26468,-119.11903,"SLC",40.78839,-111.97777
"PSC","Tri-Cities Airport","Pasco","WA","USA",46.26468,-119.11903,"SEA",47.44898,-122.30931
"PSC","Tri-Cities Airport","Pasco","WA","USA",46.26468,-119.11903,"SFO",37.619,-122.37484
"PSE","Mercedita Airport","Ponce","PR","USA",18.0083,-66.56301,"JFK",40.63975,-73.77893
"PSE","Mercedita Airport","Ponce","PR","USA",18.0083,-66.56301,"MCO",28.42889,-81.31603
"PSG","Petersburg James A. Johnson Airport","Petersburg","AK","USA",56.80165,-132.94528,"WRG",56.48433,-132.36982
"PSG","Petersburg James A. Johnson Airport","Petersburg","AK","USA",56.80165,-132.94528,"JNU",58.35496,-134.57628
"PSP","Palm Springs International Airport","Palm Springs","CA","USA",33.82922,-116.50625,"JFK",40.63975,-73.77893
"PSP","Palm Springs International Airport","Palm Springs","CA","USA",33.82922,-116.50625,"ORD",41.9796,-87.90446
"PSP","Palm Springs International Airport","Palm Springs","CA","USA",33.82922,-116.50625,"SFO",37.619,-122.37484
"PSP","Palm Springs International Airport","Palm Springs","CA","USA",33.82922,-116.50625,"MSP",44.88055,-93.21692
"PSP","Palm Springs International Airport","Palm Springs","CA","USA",33.82922,-116.50625,"SEA",47.44898,-122.30931
"PSP","Palm Springs International Airport","Palm Springs","CA","USA",33.82922,-116.50625,"IAH",29.98047,-95.33972
"PSP","Palm Springs International Airport","Palm Springs","CA","USA",33.82922,-116.50625,"PHX",33.43417,-112.00806
"PSP","Palm Springs International Airport","Palm Springs","CA","USA",33.82922,-116.50625,"DEN",39.85841,-104.667
"PSP","Palm Springs International Airport","Palm Springs","CA","USA",33.82922,-116.50625,"PDX",45.58872,-122.5975
"PSP","Palm Springs International Airport","Palm Springs","CA","USA",33.82922,-116.50625,"LAX",33.94254,-118.40807
"PSP","Palm Springs International Airport","Palm Springs","CA","USA",33.82922,-116.50625,"SLC",40.78839,-111.97777
"PSP","Palm Springs International Airport","Palm Springs","CA","USA",33.82922,-116.50625,"DFW",32.89595,-97.0372
"PUB","Pueblo Memorial Airport","Pueblo","CO","USA",38.28909,-104.49657,"DEN",39.85841,-104.667
"PVD","Theodore Francis Green State Airport","Providence","RI","USA",41.724,-71.42822,"CLT",35.21401,-80.94313
"PVD","Theodore Francis Green State Airport","Providence","RI","USA",41.724,-71.42822,"PBI",26.68316,-80.09559
"PVD","Theodore Francis Green State Airport","Providence","RI","USA",41.724,-71.42822,"TPA",27.97547,-82.53325
"PVD","Theodore Francis Green State Airport","Providence","RI","USA",41.724,-71.42822,"IAD",38.94453,-77.45581
"PVD","Theodore Francis Green State Airport","Providence","RI","USA",41.724,-71.42822,"DCA",38.85208,-77.03772
"PVD","Theodore Francis Green State Airport","Providence","RI","USA",41.724,-71.42822,"MCO",28.42889,-81.31603
"PVD","Theodore Francis Green State Airport","Providence","RI","USA",41.724,-71.42822,"ATL",33.64044,-84.42694
"PVD","Theodore Francis Green State Airport","Providence","RI","USA",41.724,-71.42822,"PHL",39.87195,-75.24114
"PVD","Theodore Francis Green State Airport","Providence","RI","USA",41.724,-71.42822,"RSW",26.53617,-81.75517
"PVD","Theodore Francis Green State Airport","Providence","RI","USA",41.724,-71.42822,"MDW",41.78598,-87.75242
"PVD","Theodore Francis Green State Airport","Providence","RI","USA",41.724,-71.42822,"ORD",41.9796,-87.90446
"PVD","Theodore Francis Green State Airport","Providence","RI","USA",41.724,-71.42822,"DTW",42.21206,-83.34884
"PVD","Theodore Francis Green State Airport","Providence","RI","USA",41.724,-71.42822,"BWI",39.1754,-76.6682
"PVD","Theodore Francis Green State Airport","Providence","RI","USA",41.724,-71.42822,"EWR",40.6925,-74.16866
"PVD","Theodore Francis Green State Airport","Providence","RI","USA",41.724,-71.42822,"FLL",26.07258,-80.15275
"PWM","Portland International Jetport","Portland","ME","USA",43.64617,-70.30875,"BWI",39.1754,-76.6682
"PWM","Portland International Jetport","Portland","ME","USA",43.64617,-70.30875,"DCA",38.85208,-77.03772
"PWM","Portland International Jetport","Portland","ME","USA",43.64617,-70.30875,"EWR",40.6925,-74.16866
"PWM","Portland International Jetport","Portland","ME","USA",43.64617,-70.30875,"CLT",35.21401,-80.94313
"PWM","Portland International Jetport","Portland","ME","USA",43.64617,-70.30875,"ATL",33.64044,-84.42694
"PWM","Portland International Jetport","Portland","ME","USA",43.64617,-70.30875,"JFK",40.63975,-73.77893
"PWM","Portland International Jetport","Portland","ME","USA",43.64617,-70.30875,"MCO",28.42889,-81.31603
"PWM","Portland International Jetport","Portland","ME","USA",43.64617,-70.30875,"MDW",41.78598,-87.75242
"PWM","Portland International Jetport","Portland","ME","USA",43.64617,-70.30875,"ORD",41.9796,-87.90446
"PWM","Portland International Jetport","Portland","ME","USA",43.64617,-70.30875,"LGA",40.77724,-73.87261
"PWM","Portland International Jetport","Portland","ME","USA",43.64617,-70.30875,"DTW",42.21206,-83.34884
"RAP","Rapid City Regional Airport","Rapid City","SD","USA",44.04532,-103.05737,"ATL",33.64044,-84.42694
"RAP","Rapid City Regional Airport","Rapid City","SD","USA",44.04532,-103.05737,"DFW",32.89595,-97.0372
"RAP","Rapid City Regional Airport","Rapid City","SD","USA",44.04532,-103.05737,"SLC",40.78839,-111.97777
"RAP","Rapid City Regional Airport","Rapid City","SD","USA",44.04532,-103.05737,"MSP",44.88055,-93.21692
"RAP","Rapid City Regional Airport","Rapid City","SD","USA",44.04532,-103.05737,"IAH",29.98047,-95.33972
"RAP","Rapid City Regional Airport","Rapid City","SD","USA",44.04532,-103.05737,"ORD",41.9796,-87.90446
"RAP","Rapid City Regional Airport","Rapid City","SD","USA",44.04532,-103.05737,"DEN",39.85841,-104.667
"RAP","Rapid City Regional Airport","Rapid City","SD","USA",44.04532,-103.05737,"GCC",44.3489,-105.53936
"RDD","Redding Municipal Airport","Redding","CA","USA",40.50898,-122.2934,"SFO",37.619,-122.37484
"RDM","Redmond Municipal Airport (Roberts Field)","Redmond","OR","USA",44.25407,-121.14996,"SFO",37.619,-122.37484
"RDM","Redmond Municipal Airport (Roberts Field)","Redmond","OR","USA",44.25407,-121.14996,"SLC",40.78839,-111.97777
"RDM","Redmond Municipal Airport (Roberts Field)","Redmond","OR","USA",44.25407,-121.14996,"LAX",33.94254,-118.40807
"RDM","Redmond Municipal Airport (Roberts Field)","Redmond","OR","USA",44.25407,-121.14996,"DEN",39.85841,-104.667
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"ATL",33.64044,-84.42694
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"MCO",28.42889,-81.31603
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"FLL",26.07258,-80.15275
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"MSP",44.88055,-93.21692
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"CLT",35.21401,-80.94313
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"JFK",40.63975,-73.77893
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"SFO",37.619,-122.37484
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"DCA",38.85208,-77.03772
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"MDW",41.78598,-87.75242
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"PHX",33.43417,-112.00806
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"PHL",39.87195,-75.24114
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"BDL",41.93887,-72.68323
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"ORD",41.9796,-87.90446
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"DEN",39.85841,-104.667
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"EWR",40.6925,-74.16866
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"DTW",42.21206,-83.34884
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"IAD",38.94453,-77.45581
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"IND",39.71733,-86.29438
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"BNA",36.12448,-86.67818
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"TTN",40.27669,-74.81347
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"DFW",32.89595,-97.0372
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"MIA",25.79325,-80.29056
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"CVG",39.04614,-84.66217
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"CLE",41.41089,-81.8494
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"TPA",27.97547,-82.53325
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"IAH",29.98047,-95.33972
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"STL",38.74769,-90.35999
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"BOS",42.36435,-71.00518
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"BWI",39.1754,-76.6682
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"HOU",29.64542,-95.27889
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"DAL",32.84711,-96.85177
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"SEA",47.44898,-122.30931
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"LGA",40.77724,-73.87261
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"LAS",36.08036,-115.15233
"RDU","Raleigh-Durham International Airport","Raleigh","NC","USA",35.87764,-78.78747,"LAX",33.94254,-118.40807
"RHI","Rhinelander-Oneida County Airport","Rhinelander","WI","USA",45.63119,-89.46745,"IMT",45.81835,-88.11454
"RHI","Rhinelander-Oneida County Airport","Rhinelander","WI","USA",45.63119,-89.46745,"MSP",44.88055,-93.21692
"RIC","Richmond International Airport","Richmond","VA","USA",37.50517,-77.31967,"MIA",25.79325,-80.29056
"RIC","Richmond International Airport","Richmond","VA","USA",37.50517,-77.31967,"MSP",44.88055,-93.21692
"RIC","Richmond International Airport","Richmond","VA","USA",37.50517,-77.31967,"DFW",32.89595,-97.0372
"RIC","Richmond International Airport","Richmond","VA","USA",37.50517,-77.31967,"FLL",26.07258,-80.15275
"RIC","Richmond International Airport","Richmond","VA","USA",37.50517,-77.31967,"PHL",39.87195,-75.24114
"RIC","Richmond International Airport","Richmond","VA","USA",37.50517,-77.31967,"MCO",28.42889,-81.31603
"RIC","Richmond International Airport","Richmond","VA","USA",37.50517,-77.31967,"CLT",35.21401,-80.94313
"RIC","Richmond International Airport","Richmond","VA","USA",37.50517,-77.31967,"CVG",39.04614,-84.66217
"RIC","Richmond International Airport","Richmond","VA","USA",37.50517,-77.31967,"LGA",40.77724,-73.87261
"RIC","Richmond International Airport","Richmond","VA","USA",37.50517,-77.31967,"EWR",40.6925,-74.16866
"RIC","Richmond International Airport","Richmond","VA","USA",37.50517,-77.31967,"ORD",41.9796,-87.90446
"RIC","Richmond International Airport","Richmond","VA","USA",37.50517,-77.31967,"DTW",42.21206,-83.34884
"RIC","Richmond International Airport","Richmond","VA","USA",37.50517,-77.31967,"GSP",34.89567,-82.21886
"RIC","Richmond International Airport","Richmond","VA","USA",37.50517,-77.31967,"BOS",42.36435,-71.00518
"RIC","Richmond International Airport","Richmond","VA","USA",37.50517,-77.31967,"ATL",33.64044,-84.42694
"RIC","Richmond International Airport","Richmond","VA","USA",37.50517,-77.31967,"IAH",29.98047,-95.33972
"RIC","Richmond International Airport","Richmond","VA","USA",37.50517,-77.31967,"IAD",38.94453,-77.45581
"RKS","Rock Springs-Sweetwater County Airport","Rock Springs","WY","USA",41.59422,-109.06519,"GCC",44.3489,-105.53936
"RKS","Rock Springs-Sweetwater County Airport","Rock Springs","WY","USA",41.59422,-109.06519,"DEN",39.85841,-104.667
"RKS","Rock Springs-Sweetwater County Airport","Rock Springs","WY","USA",41.59422,-109.06519,"SLC",40.78839,-111.97777
"RNO","Reno/Tahoe International Airport","Reno","NV","USA",39.49858,-119.76806,"SFO",37.619,-122.37484
"RNO","Reno/Tahoe International Airport","Reno","NV","USA",39.49858,-119.76806,"MSP",44.88055,-93.21692
